Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
13_cage_p1,2024-09-24 11:18:26.047,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,0.0,1740.200,2342.533,15.000,social_agent,117.336,mice back in,Not defined,POINT,602.267,602.267,NA,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,9034,9034,,,,
13_cage_p1,2024-09-24 11:18:26.047,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,0.0,1740.200,2342.533,15.000,subject,94.473,facial sniffing,Not defined,STATE,605.133,606.067,0.934,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,9077,9091,,,,
13_cage_p1,2024-09-24 11:18:26.047,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,0.0,1740.200,2342.533,15.000,social_agent,117.336,facial sniffing,Not defined,STATE,609.133,609.533,0.400,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,9138,9143,,,,
13_cage_p1,2024-09-24 11:18:26.047,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,0.0,1740.200,2342.533,15.000,subject,94.473,facial sniffing,Not defined,STATE,618.267,618.867,0.600,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,9274,9283,,,,
13_cage_p1,2024-09-24 11:18:26.047,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,0.0,1740.200,2342.533,15.000,subject,94.473,anogenital sniffing,Not defined,STATE,621.533,623.133,1.600,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,9323,9347,,,,
13_cage_p1,2024-09-24 11:18:26.047,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,0.0,1740.200,2342.533,15.000,subject,94.473,anogenital sniffing,Not defined,STATE,624.000,624.933,0.933,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,9360,9374,,,,
13_cage_p1,2024-09-24 11:18:26.047,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,0.0,1740.200,2342.533,15.000,subject,94.473,anogenital sniffing,Not defined,STATE,626.933,627.733,0.800,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,9404,9416,,,,
13_cage_p1,2024-09-24 11:18:26.047,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,0.0,1740.200,2342.533,15.000,subject,94.473,facial sniffing,Not defined,STATE,633.733,634.867,1.134,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,9506,9523,,,,
13_cage_p1,2024-09-24 11:18:26.047,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,0.0,1740.200,2342.533,15.000,subject,94.473,facial sniffing,Not defined,STATE,636.400,636.867,0.467,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,9546,9553,,,,
13_cage_p1,2024-09-24 11:18:26.047,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,0.0,1740.200,2342.533,15.000,subject,94.473,anogenital sniffing,Not defined,STATE,637.267,638.933,1.666,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/13_cage_p1_converted.mp4,9559,9584,,,,
