Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,mice back in,Not defined,POINT,961.000,961.000,NA,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,14415,14415,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,anogenital sniffing,Not defined,STATE,979.733,980.600,0.867,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,14696,14709,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,984.267,987.000,2.733,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,14764,14805,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,998.067,1000.333,2.266,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,14971,15005,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,anogenital sniffing,Not defined,STATE,1016.933,1019.267,2.334,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,15254,15289,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,1020.467,1021.666,1.199,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,15307,NA,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,anogenital sniffing,Not defined,STATE,1021.667,1023.867,2.200,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,15325,15358,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,1062.267,1063.533,1.266,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,15934,15953,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,facial sniffing,Not defined,STATE,1093.933,1095.667,1.734,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,16409,16435,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,anogenital sniffing,Not defined,STATE,1105.933,1110.400,4.467,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,16589,16656,,,,
44_Cage_ACObservations,2024-09-24 09:48:23.981,,Media file,player #1:C:/Users/anate/Downloads/44_cage_p1_converted.mp4,0.0,1735.534,2341.000,15.000,subject,118.533,anogenital sniffing,Not defined,STATE,1121.600,1122.867,1.267,C:/Users/anate/Downloads/44_cage_p1_converted.mp4,16824,16843,,,,
