Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
24_nov_p1,2024-09-23 10:10:36.827,,Media file,player #1:C:/Users/anate/Downloads/24_nov_p1_converted.mp4,0.0,1735.933,2341.400,15.000,social_agent,29.734,mice back in,Not defined,POINT,602.600,602.600,NA,C:/Users/anate/Downloads/24_nov_p1_converted.mp4,9039,9039,,,,
24_nov_p1,2024-09-23 10:10:36.827,,Media file,player #1:C:/Users/anate/Downloads/24_nov_p1_converted.mp4,0.0,1735.933,2341.400,15.000,subject,217.925,facial sniffing,Not defined,STATE,606.267,607.733,1.466,C:/Users/anate/Downloads/24_nov_p1_converted.mp4,9094,9116,,,,
24_nov_p1,2024-09-23 10:10:36.827,,Media file,player #1:C:/Users/anate/Downloads/24_nov_p1_converted.mp4,0.0,1735.933,2341.400,15.000,social_agent,29.734,facial sniffing,Not defined,STATE,606.400,607.800,1.400,C:/Users/anate/Downloads/24_nov_p1_converted.mp4,9096,9117,,,,
24_nov_p1,2024-09-23 10:10:36.827,,Media file,player #1:C:/Users/anate/Downloads/24_nov_p1_converted.mp4,0.0,1735.933,2341.400,15.000,subject,217.925,anogenital sniffing,Not defined,STATE,608.000,610.133,2.133,C:/Users/anate/Downloads/24_nov_p1_converted.mp4,9120,9152,,,,
24_nov_p1,2024-09-23 10:10:36.827,,Media file,player #1:C:/Users/anate/Downloads/24_nov_p1_converted.mp4,0.0,1735.933,2341.400,15.000,subject,217.925,anogenital sniffing,Not defined,STATE,612.267,616.067,3.800,C:/Users/anate/Downloads/24_nov_p1_converted.mp4,9184,9241,,,,
24_nov_p1,2024-09-23 10:10:36.827,,Media file,player #1:C:/Users/anate/Downloads/24_nov_p1_converted.mp4,0.0,1735.933,2341.400,15.000,subject,217.925,anogenital sniffing,Not defined,STATE,618.267,623.200,4.933,C:/Users/anate/Downloads/24_nov_p1_converted.mp4,9274,9348,,,,
24_nov_p1,2024-09-23 10:10:36.827,,Media file,player #1:C:/Users/anate/Downloads/24_nov_p1_converted.mp4,0.0,1735.933,2341.400,15.000,subject,217.925,anogenital sniffing,Not defined,STATE,625.400,627.000,1.600,C:/Users/anate/Downloads/24_nov_p1_converted.mp4,9381,9405,,,,
24_nov_p1,2024-09-23 10:10:36.827,,Media file,player #1:C:/Users/anate/Downloads/24_nov_p1_converted.mp4,0.0,1735.933,2341.400,15.000,subject,217.925,anogenital sniffing,Not defined,STATE,628.133,632.800,4.667,C:/Users/anate/Downloads/24_nov_p1_converted.mp4,9422,9492,,,,
24_nov_p1,2024-09-23 10:10:36.827,,Media file,player #1:C:/Users/anate/Downloads/24_nov_p1_converted.mp4,0.0,1735.933,2341.400,15.000,social_agent,29.734,anogenital sniffing,Not defined,STATE,630.267,630.933,0.666,C:/Users/anate/Downloads/24_nov_p1_converted.mp4,9454,9464,,,,
24_nov_p1,2024-09-23 10:10:36.827,,Media file,player #1:C:/Users/anate/Downloads/24_nov_p1_converted.mp4,0.0,1735.933,2341.400,15.000,subject,217.925,allogrooming,Not defined,STATE,642.067,645.600,3.533,C:/Users/anate/Downloads/24_nov_p1_converted.mp4,9631,9684,,,,
