Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,635.067,635.267,0.200,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,635.133,635.267,0.134,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,640.133,640.733,0.600,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,644.333,644.800,0.467,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,652.533,652.600,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,654.000,654.067,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,657.733,658.067,0.334,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,anogenital sniffing,,,STATE,660.667,661.000,0.333,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,anogenital sniffing,,,STATE,661.800,662.667,0.867,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,674.467,674.667,0.200,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,677.133,677.267,0.134,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,677.200,677.267,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,678.267,678.333,0.066,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,681.400,682.067,0.667,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,687.133,687.867,0.734,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,694.067,694.600,0.533,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,705.267,705.400,0.133,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,709.800,709.867,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,anogenital sniffing,,,STATE,716.533,716.600,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,727.667,727.867,0.200,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,728.333,728.467,0.134,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,728.400,728.467,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,733.067,733.267,0.200,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,736.600,737.467,0.867,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,742.267,742.467,0.200,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,753.867,754.267,0.400,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,754.600,754.800,0.200,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,754.800,754.867,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,anogenital sniffing,,,STATE,755.400,755.733,0.333,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,757.933,758.067,0.134,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,759.067,759.200,0.133,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,759.867,761.000,1.133,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,764.467,764.533,0.066,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,772.733,773.400,0.667,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,778.933,779.000,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,778.933,779.000,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,789.733,791.067,1.334,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,anogenital sniffing,,,STATE,793.867,794.133,0.266,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,796.400,796.533,0.133,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,799.400,800.067,0.667,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,801.400,801.467,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,chasing,,,STATE,801.733,802.067,0.334,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,802.067,802.533,0.466,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,chasing,,,STATE,802.933,803.667,0.734,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,803.933,804.267,0.334,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,chasing,,,STATE,804.467,804.933,0.466,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,805.867,806.333,0.466,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,806.000,806.200,0.200,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,816.267,816.333,0.066,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,anogenital sniffing,,,STATE,819.333,820.400,1.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,821.267,821.333,0.066,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,825.000,825.400,0.400,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,836.200,836.400,0.200,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,839.600,839.667,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,839.600,839.667,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,anogenital sniffing,,,STATE,860.200,860.267,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,862.200,862.467,0.267,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,anogenital sniffing,,,STATE,865.267,865.733,0.466,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,866.267,866.667,0.400,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,chasing,,,STATE,866.667,867.067,0.400,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,chasing,,,STATE,867.600,867.667,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,868.267,868.400,0.133,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,chasing,,,STATE,868.400,868.799,0.399,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,868.800,869.466,0.666,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,chasing,,,STATE,869.467,869.932,0.465,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,869.933,871.132,1.199,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,chasing,,,STATE,871.133,871.666,0.533,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,871.667,871.932,0.265,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,873.067,879.133,6.066,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,883.067,883.200,0.133,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,884.400,884.467,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,anogenital sniffing,,,STATE,888.667,889.000,0.333,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,891.867,892.000,0.133,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,892.067,892.200,0.133,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,mice taken out,,,POINT,900.267,900.267,NA,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,mice back in,,,POINT,962.667,962.667,NA,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,964.933,965.333,0.400,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,965.000,965.067,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,968.067,968.133,0.066,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,968.133,968.333,0.200,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,969.000,969.200,0.200,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,970.533,971.000,0.467,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,971.533,972.400,0.867,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,973.733,974.200,0.467,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,974.733,975.000,0.267,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,974.800,974.867,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,976.067,976.667,0.600,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,anogenital sniffing,,,STATE,977.267,977.467,0.200,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,977.467,977.867,0.400,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,980.067,980.600,0.533,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,chasing,,,STATE,980.867,981.333,0.466,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,981.667,983.333,1.666,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,983.933,984.133,0.200,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,985.000,985.733,0.733,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,986.133,988.800,2.667,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,989.933,991.733,1.800,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,chasing,,,STATE,992.400,992.933,0.533,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,993.533,994.000,0.467,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,998.667,999.533,0.866,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,1000.667,1000.733,0.066,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,1000.667,1000.733,0.066,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,anogenital sniffing,,,STATE,1001.533,1002.000,0.467,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,1004.800,1005.333,0.533,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,1006.067,1006.267,0.200,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,1006.800,1008.400,1.600,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,chasing,,,STATE,1008.400,1009.400,1.000,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,anogenital sniffing,,,STATE,1009.933,1010.066,0.133,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,1010.067,1011.333,1.266,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,fighting,,,STATE,1012.000,1012.467,0.467,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,1025.333,1025.467,0.134,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,1025.400,1025.533,0.133,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,anogenital sniffing,,,STATE,1038.600,1038.933,0.333,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,1045.000,1045.067,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,1057.600,1057.667,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,anogenital sniffing,,,STATE,1059.667,1059.933,0.266,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,1061.133,1061.200,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,1062.933,1063.200,0.267,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,1065.733,1066.000,0.267,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,1066.867,1067.467,0.600,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,1080.600,1081.400,0.800,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,1082.467,1085.467,3.000,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,1087.133,1087.600,0.467,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,1099.200,1099.667,0.467,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,anogenital sniffing,,,STATE,1107.600,1107.733,0.133,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,facial sniffing,,,STATE,1111.467,1111.533,0.066,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,1113.600,1113.867,0.267,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,social_agent,anogenital sniffing,,,STATE,1122.667,1122.800,0.133,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,1127.667,1128.200,0.533,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,1139.600,1139.667,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,anogenital sniffing,,,STATE,1145.133,1145.200,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,1146.533,1146.600,0.067,,
23_cage_p1,2024-10-04 13:49:52,,/Users/naylajimenez/Downloads/23_cage_p1_converted.mp4,2340.400,15.0,subject,facial sniffing,,,STATE,1147.600,1147.667,0.067,,
