Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,anogenital sniffing,,,STATE,713.812,732.000,18.188,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,733.750,734.188,0.438,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,734.250,735.062,0.812,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,742.750,743.062,0.312,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,796.875,797.562,0.687,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,799.438,800.000,0.562,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,800.750,801.312,0.562,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,810.500,811.750,1.250,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,814.375,814.938,0.563,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,anogenital sniffing,,,STATE,816.000,820.250,4.250,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,822.500,822.938,0.438,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,mice taken out,,,POINT,843.875,843.875,NA,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,mice back in,,,POINT,902.312,902.312,NA,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,anogenital sniffing,,,STATE,902.938,903.062,0.124,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,subject,facial sniffing,,,STATE,904.188,904.375,0.187,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,anogenital sniffing,,,STATE,905.250,905.750,0.500,,
32_cage_p1,2024-09-29 18:23:55,,/Users/naylajimenez/Downloads/32_cage_p1_converted.mp4,2195.500,16.0,social_agent,facial sniffing,,,STATE,906.125,908.562,2.437,,
