Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,social_agent,206.86,mice back in,Not defined,POINT,602.933,602.933,NA,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9044,9044,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,social_agent,206.86,facial sniffing,Not defined,STATE,605.733,606.533,0.800,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9086,9098,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,facial sniffing,Not defined,STATE,605.867,606.200,0.333,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9088,9093,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,anogenital sniffing,Not defined,STATE,606.533,607.400,0.867,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9098,9111,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,anogenital sniffing,Not defined,STATE,610.000,611.333,1.333,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9150,9170,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,social_agent,206.86,anogenital sniffing,Not defined,STATE,611.800,614.467,2.667,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9177,9217,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,anogenital sniffing,Not defined,STATE,612.600,612.933,0.333,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9189,9194,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,anogenital sniffing,Not defined,STATE,613.600,615.000,1.400,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9204,9225,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,anogenital sniffing,Not defined,STATE,617.400,618.133,0.733,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9261,9272,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,anogenital sniffing,Not defined,STATE,618.667,618.867,0.200,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9280,9283,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,anogenital sniffing,Not defined,STATE,619.533,620.467,0.934,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9293,9307,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,anogenital sniffing,Not defined,STATE,621.000,621.667,0.667,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9315,9325,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,facial sniffing,Not defined,STATE,624.267,625.200,0.933,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9364,9378,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,social_agent,206.86,facial sniffing,Not defined,STATE,624.800,625.200,0.400,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9372,9378,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,anogenital sniffing,Not defined,STATE,627.600,627.800,0.200,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9414,9417,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,facial sniffing,Not defined,STATE,628.133,630.267,2.134,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9422,9454,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,social_agent,206.86,facial sniffing,Not defined,STATE,628.600,630.933,2.333,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9429,9464,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,anogenital sniffing,Not defined,STATE,630.733,630.933,0.200,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9461,9464,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,social_agent,206.86,anogenital sniffing,Not defined,STATE,630.933,631.467,0.534,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9464,9472,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,anogenital sniffing,Not defined,STATE,633.000,633.267,0.267,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9495,9499,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,anogenital sniffing,Not defined,STATE,633.667,634.133,0.466,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9505,9512,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,facial sniffing,Not defined,STATE,634.667,635.667,1.000,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9520,9535,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,facial sniffing,Not defined,STATE,638.267,638.667,0.400,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9574,9580,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,anogenital sniffing,Not defined,STATE,638.933,639.800,0.867,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9584,9597,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,anogenital sniffing,Not defined,STATE,640.467,640.600,0.133,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9607,9609,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,anogenital sniffing,Not defined,STATE,642.400,643.067,0.667,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9636,9646,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,anogenital sniffing,Not defined,STATE,643.933,646.733,2.800,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9659,9701,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,social_agent,206.86,anogenital sniffing,Not defined,STATE,647.533,648.133,0.600,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9713,9722,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,facial sniffing,Not defined,STATE,650.200,650.467,0.267,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9753,9757,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,social_agent,206.86,facial sniffing,Not defined,STATE,650.333,650.667,0.334,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9755,9760,,,,
41_nov_p1,2024-09-29 10:26:49.615,,Media file,player #1:C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,0.0,1737.467,2342.067,15.000,subject,293.603,facial sniffing,Not defined,STATE,655.400,656.133,0.733,C:/lab/Social Memory/41_nov_p1/41_nov_p1_converted.mp4,9831,9842,,,,
