Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
32_nov_p1 Achziger	2024-09-28 12:46:03.445	The video used for the observation for project 32_nov_p1.boris	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	0.0	1738.467	2341.000	15.000	No focal subject	0.0	mice back in	Not defined	POINT	602.400	602.400	NA	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	9036	9036				
32_nov_p1 Achziger	2024-09-28 12:46:03.445	The video used for the observation for project 32_nov_p1.boris	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	0.0	1738.467	2341.000	15.000	social_agent	273.771	anogenital sniffing	Not defined	STATE	611.067	613.932	2.865	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	9166	NA				
32_nov_p1 Achziger	2024-09-28 12:46:03.445	The video used for the observation for project 32_nov_p1.boris	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	0.0	1738.467	2341.000	15.000	subject	581.858	anogenital sniffing	Not defined	STATE	611.267	614.533	3.266	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	9169	9218				
32_nov_p1 Achziger	2024-09-28 12:46:03.445	The video used for the observation for project 32_nov_p1.boris	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	0.0	1738.467	2341.000	15.000	social_agent	273.771	facial sniffing	Not defined	STATE	613.933	614.267	0.334	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	9209	9214				
32_nov_p1 Achziger	2024-09-28 12:46:03.445	The video used for the observation for project 32_nov_p1.boris	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	0.0	1738.467	2341.000	15.000	subject	581.858	anogenital sniffing	Not defined	STATE	619.867	621.333	1.466	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	9298	9320				
32_nov_p1 Achziger	2024-09-28 12:46:03.445	The video used for the observation for project 32_nov_p1.boris	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	0.0	1738.467	2341.000	15.000	subject	581.858	anogenital sniffing	Not defined	STATE	622.000	631.133	9.133	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	9330	9467				
32_nov_p1 Achziger	2024-09-28 12:46:03.445	The video used for the observation for project 32_nov_p1.boris	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	0.0	1738.467	2341.000	15.000	social_agent	273.771	facial sniffing	Not defined	STATE	629.867	630.867	1.000	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	9448	9463				
32_nov_p1 Achziger	2024-09-28 12:46:03.445	The video used for the observation for project 32_nov_p1.boris	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	0.0	1738.467	2341.000	15.000	subject	581.858	anogenital sniffing	Not defined	STATE	635.267	635.733	0.466	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	9529	9536				
32_nov_p1 Achziger	2024-09-28 12:46:03.445	The video used for the observation for project 32_nov_p1.boris	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	0.0	1738.467	2341.000	15.000	subject	581.858	anogenital sniffing	Not defined	STATE	637.933	638.467	0.534	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	9569	9577				
32_nov_p1 Achziger	2024-09-28 12:46:03.445	The video used for the observation for project 32_nov_p1.boris	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	0.0	1738.467	2341.000	15.000	subject	581.858	anogenital sniffing	Not defined	STATE	640.000	642.999	2.999	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/32_nov_p1_converted.mp4	9600	NA				
