Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
44_nov_p1	2024-09-29 11:31:09.584	44_nov_p1 converted video for BORIS	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	0.0	1629.000	2195.625	16.000	No focal subject	0.0	mice back in	Not defined	POINT	564.688	564.688	NA	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	9035	9035				
44_nov_p1	2024-09-29 11:31:09.584	44_nov_p1 converted video for BORIS	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	0.0	1629.000	2195.625	16.000	subject	310.921	facial sniffing	Not defined	STATE	564.875	566.375	1.500	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	9038	9062				
44_nov_p1	2024-09-29 11:31:09.584	44_nov_p1 converted video for BORIS	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	0.0	1629.000	2195.625	16.000	social_agent	331.016	anogenital sniffing	Not defined	STATE	565.062	565.311	0.249	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	9041	NA				
44_nov_p1	2024-09-29 11:31:09.584	44_nov_p1 converted video for BORIS	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	0.0	1629.000	2195.625	16.000	social_agent	331.016	facial sniffing	Not defined	STATE	565.312	566.624	1.312	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	9045	NA				
44_nov_p1	2024-09-29 11:31:09.584	44_nov_p1 converted video for BORIS	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	0.0	1629.000	2195.625	16.000	social_agent	331.016	anogenital sniffing	Not defined	STATE	566.625	569.812	3.187	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	9066	9117				
44_nov_p1	2024-09-29 11:31:09.584	44_nov_p1 converted video for BORIS	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	0.0	1629.000	2195.625	16.000	subject	310.921	anogenital sniffing	Not defined	STATE	566.875	568.312	1.437	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	9070	9093				
44_nov_p1	2024-09-29 11:31:09.584	44_nov_p1 converted video for BORIS	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	0.0	1629.000	2195.625	16.000	subject	310.921	facial sniffing	Not defined	STATE	569.938	570.937	0.999	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	9119	NA				
44_nov_p1	2024-09-29 11:31:09.584	44_nov_p1 converted video for BORIS	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	0.0	1629.000	2195.625	16.000	social_agent	331.016	facial sniffing	Not defined	STATE	570.125	570.811	0.686	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	9122	NA				
44_nov_p1	2024-09-29 11:31:09.584	44_nov_p1 converted video for BORIS	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	0.0	1629.000	2195.625	16.000	social_agent	331.016	anogenital sniffing	Not defined	STATE	570.812	571.624	0.812	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	9133	NA				
44_nov_p1	2024-09-29 11:31:09.584	44_nov_p1 converted video for BORIS	Media file	player #1:C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	0.0	1629.000	2195.625	16.000	subject	310.921	anogenital sniffing	Not defined	STATE	570.938	571.688	0.750	C:/Users/niuni/Downloads/MOUSE LAB/BORIS/44_nov_p1_converted.mp4	9135	9147				
