Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
12_cage_p1,2024-09-29 19:12:50.306,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,0.0,1722.200,2342.333,15.000,social_agent,33.535,mice back in,Not defined,POINT,602.733,602.733,NA,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,9041,9041,,,,
12_cage_p1,2024-09-29 19:12:50.306,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,0.0,1722.200,2342.333,15.000,social_agent,33.535,facial sniffing,Not defined,STATE,609.133,609.800,0.667,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,9137,9147,,,,
12_cage_p1,2024-09-29 19:12:50.306,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,0.0,1722.200,2342.333,15.000,subject,165.393,anogenital sniffing,Not defined,STATE,610.800,612.000,1.200,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,9162,9180,,,,
12_cage_p1,2024-09-29 19:12:50.306,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,0.0,1722.200,2342.333,15.000,subject,165.393,anogenital sniffing,Not defined,STATE,613.200,613.800,0.600,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,9198,9207,,,,
12_cage_p1,2024-09-29 19:12:50.306,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,0.0,1722.200,2342.333,15.000,subject,165.393,anogenital sniffing,Not defined,STATE,616.333,617.067,0.734,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,9245,9256,,,,
12_cage_p1,2024-09-29 19:12:50.306,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,0.0,1722.200,2342.333,15.000,subject,165.393,anogenital sniffing,Not defined,STATE,619.867,622.533,2.666,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,9298,9338,,,,
12_cage_p1,2024-09-29 19:12:50.306,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,0.0,1722.200,2342.333,15.000,subject,165.393,anogenital sniffing,Not defined,STATE,624.600,626.533,1.933,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,9369,9398,,,,
12_cage_p1,2024-09-29 19:12:50.306,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,0.0,1722.200,2342.333,15.000,subject,165.393,anogenital sniffing,Not defined,STATE,627.733,629.867,2.134,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,9416,9448,,,,
12_cage_p1,2024-09-29 19:12:50.306,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,0.0,1722.200,2342.333,15.000,subject,165.393,anogenital sniffing,Not defined,STATE,639.067,653.933,14.866,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,9586,9809,,,,
12_cage_p1,2024-09-29 19:12:50.306,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,0.0,1722.200,2342.333,15.000,subject,165.393,anogenital sniffing,Not defined,STATE,656.067,656.933,0.866,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,9841,9854,,,,
12_cage_p1,2024-09-29 19:12:50.306,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,0.0,1722.200,2342.333,15.000,subject,165.393,facial sniffing,Not defined,STATE,672.067,673.800,1.733,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,10081,10108,,,,
12_cage_p1,2024-09-29 19:12:50.306,,Media file,player #1:C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,0.0,1722.200,2342.333,15.000,social_agent,33.535,anogenital sniffing,Not defined,STATE,673.800,675.133,1.333,C:/Users/brayd/Desktop/Padilla-Coreano Lab/Social Memory/12_cage_p1/12_cage_p1_converted.mp4,10107,10127,,,,
